team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Home,CARRY,CARRY,1,64765,2590.6,64803,2592.12,B18,,63.95652,70.41384,61.94556,69.9948,1
Home,CHALLENGE,CHALLENGE,1,64779,2591.16,64779,2591.16,B18,,63.60228000000001,70.27992,,,1
Away,CHALLENGE,CHALLENGE,1,64782,2591.28,64782,2591.28,A09,,64.24596,70.53048,,,1
Home,PASS,PASS,1,64803,2592.12,64832,2593.28,B18,B23,61.94556,69.9948,57.242160000000005,66.2472,1
Home,PASS,PASS,1,64832,2593.28,64856,2594.24,B23,B24,57.242160000000005,66.2472,62.2836,53.49312,1
Home,CARRY,CARRY,1,64832,2593.28,64833,2593.32,B23,,57.242160000000005,66.2472,57.242160000000005,66.2472,1
Home,CARRY,CARRY,1,64856,2594.24,64877,2595.08,B24,,62.2836,53.49312,59.69052,51.45768,1
Home,PASS,PASS,1,64877,2595.08,64915,2596.6,B24,B20,59.69052,51.45768,46.28232,37.75968,1
Home,CARRY,CARRY,1,64915,2596.6,64962,2598.48,B20,,46.28232,37.75968,48.11616,30.067919999999997,1
Home,PASS,PASS,1,64962,2598.48,64994,2599.76,B20,B21,48.11616,30.067919999999997,56.34036,2.71296,1
Home,CARRY,CARRY,1,64994,2599.76,65032,2601.28,B21,,56.34036,2.71296,57.00240000000001,1.4868000000000001,1
Home,PASS,PASS,1,65032,2601.28,65082,2603.28,B21,B20,57.00240000000001,1.4868000000000001,41.11452,11.351519999999999,1
Home,PASS,PASS,1,65082,2603.28,65106,2604.24,B20,B27,41.11452,11.351519999999999,62.67996000000001,9.830160000000001,1
Home,CARRY,CARRY,1,65082,2603.28,65083,2603.32,B20,,41.11452,11.351519999999999,41.11452,11.351519999999999,1
Home,CARRY,CARRY,1,65106,2604.24,65196,2607.84,B27,,62.67996000000001,9.830160000000001,72.50904,16.34472,1
Home,PASS,PASS,1,65196,2607.84,65224,2608.96,B27,B22,72.50904,16.34472,80.78616,37.1772,1
Home,CARRY,CARRY,1,65224,2608.96,65292,2611.68,B22,,80.78616,37.1772,90.44028,33.94872,1
Home,SHOT,BLOCKED,1,65292,2611.68,65298,2611.92,B22,,90.44028,33.94872,96.12,32.4,1
Away,RECOVERY,BLOCKED,1,65300,2612.0,65300,2612.0,A02,,95.98284,34.331759999999996,,,1
Away,PASS,PASS,1,65300,2612.0,65339,2613.56,A02,A04,95.98284,34.331759999999996,95.47524,24.516000000000002,1
Away,CARRY,CARRY,1,65300,2612.0,65301,2612.04,A02,,95.98284,34.331759999999996,95.98284,34.331759999999996,1
Away,PASS,PASS,1,65339,2613.56,65377,2615.08,A04,A05,95.47524,24.516000000000002,90.04823999999999,16.89048,1
Away,CARRY,CARRY,1,65339,2613.56,65340,2613.6,A04,,95.47524,24.516000000000002,95.47524,24.516000000000002,1
Home,CHALLENGE,CHALLENGE,1,65376,2615.04,65376,2615.04,B21,,90.48348,15.770880000000002,,,1
Away,CHALLENGE,CHALLENGE,1,65377,2615.08,65377,2615.08,A05,,90.04823999999999,16.89048,,,1
Away,BALL LOST,CLEARANCE,1,65377,2615.08,65440,2617.6,A05,,90.04823999999999,16.89048,73.44000000000001,27.36,1
Away,CARRY,CARRY,1,65377,2615.08,65378,2615.12,A05,,90.04823999999999,16.89048,90.04823999999999,16.89048,1
Home,RECOVERY,RECOVERY,1,65437,2617.48,65437,2617.48,B24,,75.50280000000001,25.308,,,1
Home,PASS,PASS,1,65437,2617.48,65459,2618.36,B24,B22,75.50280000000001,25.308,81.51516000000001,15.81984,1
Home,CARRY,CARRY,1,65437,2617.48,65438,2617.52,B24,,75.50280000000001,25.308,75.50280000000001,25.308,1
Home,CARRY,CARRY,1,65459,2618.36,65502,2620.08,B22,,81.51516000000001,15.81984,79.99884,18.35208,1
Home,BALL LOST,INTERCEPTION,1,65502,2620.08,65542,2621.68,B22,,79.99884,18.35208,96.12,38.160000000000004,1
Away,CHALLENGE,CHALLENGE,1,65542,2621.68,65542,2621.68,A03,,96.24312,38.628,,,1
Away,RECOVERY,INTERCEPTION,1,65542,2621.68,65542,2621.68,A03,,96.24312,38.628,,,1
Away,BALL LOST,HEAD,1,65542,2621.68,65587,2623.48,A03,,96.24312,38.628,92.88,52.56,1
Away,CARRY,CARRY,1,65542,2621.68,65543,2621.72,A03,,96.24312,38.628,96.24312,38.628,1
Home,CHALLENGE,CHALLENGE,1,65542,2621.68,65542,2621.68,B27,,95.58,39.0996,,,1
Home,RECOVERY,RECOVERY,1,65585,2623.4,65585,2623.4,B18,,91.59696,52.314479999999996,,,1
Home,SHOT,SHOT,1,65585,2623.4,65605,2624.2,B18,,91.59696,52.314479999999996,104.75999999999999,36.72,1
Home,CARRY,CARRY,1,65585,2623.4,65586,2623.44,B18,,91.59696,52.314479999999996,91.59696,52.314479999999996,1
Away,RECOVERY,SAVED,1,65606,2624.24,65606,2624.24,A11,,105.4728,37.9944,,,1
Away,CARRY,CARRY,1,65606,2624.24,65724,2628.96,A11,,105.4728,37.9944,95.31432,36.34776,1
Away,PASS,PASS,1,65724,2628.96,65762,2630.48,A11,A07,95.31432,36.34776,67.68468,25.52184,1
Away,CARRY,CARRY,1,65762,2630.48,65793,2631.72,A07,,67.68468,25.52184,70.75296,21.501360000000002,1
Away,PASS,PASS,1,65793,2631.72,65820,2632.8,A07,A05,70.75296,21.501360000000002,65.47608,7.074,1
Away,CARRY,CARRY,1,65820,2632.8,65853,2634.12,A05,,65.47608,7.074,68.13828,6.612480000000001,1
Away,PASS,PASS,1,65853,2634.12,65893,2635.72,A05,A08,68.13828,6.612480000000001,69.83064,21.59712,1
Away,BALL LOST,BALL LOST,1,65893,2635.72,65953,2638.12,A08,,69.83064,21.59712,48.6,36.72,1
Away,CARRY,CARRY,1,65893,2635.72,65894,2635.76,A08,,69.83064,21.59712,69.83064,21.59712,1
Home,RECOVERY,RECOVERY,1,65951,2638.04,65951,2638.04,B19,,46.83204,34.81848,,,1
Home,PASS,PASS,1,65951,2638.04,65979,2639.16,B19,B26,46.83204,34.81848,68.95476,32.29632,1
Home,CARRY,CARRY,1,65951,2638.04,65952,2638.08,B19,,46.83204,34.81848,46.83204,34.81848,1
Home,CARRY,CARRY,1,65979,2639.16,66035,2641.4,B26,,68.95476,32.29632,64.42416,36.42552,1
Home,PASS,PASS,1,66035,2641.4,66075,2643.0,B26,B20,64.42416,36.42552,51.14664,26.91144,1
Home,CARRY,CARRY,1,66075,2643.0,66097,2643.88,B20,,51.14664,26.91144,51.70932,26.85096,1
Home,PASS,PASS,1,66097,2643.88,66119,2644.76,B20,B22,51.70932,26.85096,64.0062,24.98544,1
Home,CARRY,CARRY,1,66119,2644.76,66174,2646.96,B22,,64.0062,24.98544,73.81044,22.125600000000002,1
Home,PASS,PASS,1,66174,2646.96,66190,2647.6,B22,B23,73.81044,22.125600000000002,83.87388,19.715040000000002,1
Home,PASS,PASS,1,66190,2647.6,66217,2648.68,B23,B27,83.87388,19.715040000000002,82.61568,31.28472,1
Home,CARRY,CARRY,1,66190,2647.6,66191,2647.64,B23,,83.87388,19.715040000000002,83.87388,19.715040000000002,1
Home,BALL LOST,INTERCEPTION,1,66217,2648.68,66236,2649.44,B27,,82.61568,31.28472,86.4,28.8,1
Home,CARRY,CARRY,1,66217,2648.68,66218,2648.72,B27,,82.61568,31.28472,82.61568,31.28472,1
Away,RECOVERY,INTERCEPTION,1,66240,2649.6,66240,2649.6,A08,,87.74352,25.21584,,,1
Away,CARRY,CARRY,1,66240,2649.6,66264,2650.56,A08,,87.74352,25.21584,89.61408,28.54152,1
Away,PASS,PASS,1,66264,2650.56,66295,2651.8,A08,A07,89.61408,28.54152,76.42512,23.35968,1
Away,CARRY,CARRY,1,66295,2651.8,66319,2652.76,A07,,76.42512,23.35968,76.23179999999999,20.56176,1
Away,PASS,PASS,1,66319,2652.76,66355,2654.2,A07,A05,76.23179999999999,20.56176,72.15696,6.970319999999999,1
Away,CARRY,CARRY,1,66355,2654.2,66385,2655.4,A05,,72.15696,6.970319999999999,71.25624,5.52456,1
Away,PASS,PASS,1,66385,2655.4,66407,2656.28,A05,A07,71.25624,5.52456,70.9236,16.81272,1
Away,PASS,PASS,1,66407,2656.28,66431,2657.24,A07,A05,70.9236,16.81272,71.16984000000001,9.7776,1
Away,CARRY,CARRY,1,66407,2656.28,66408,2656.32,A07,,70.9236,16.81272,70.9236,16.81272,1
Away,PASS,PASS,1,66431,2657.24,66450,2658.0,A05,A07,71.16984000000001,9.7776,72.09972,17.577360000000002,1
Away,CARRY,CARRY,1,66431,2657.24,66432,2657.28,A05,,71.16984000000001,9.7776,71.16984000000001,9.7776,1
Away,CARRY,CARRY,1,66450,2658.0,66495,2659.8,A07,,72.09972,17.577360000000002,73.65168,22.458959999999998,1
Away,PASS,PASS,1,66495,2659.8,66545,2661.8,A07,A03,73.65168,22.458959999999998,83.49372000000001,46.17432,1
Away,PASS,PASS,1,66545,2661.8,66607,2664.28,A03,A04,83.49372000000001,46.17432,62.97156,66.17016,1
Away,CARRY,CARRY,1,66545,2661.8,66546,2661.84,A03,,83.49372000000001,46.17432,83.49372000000001,46.17432,1
Away,CARRY,CARRY,1,66607,2664.28,66742,2669.68,A04,,62.97156,66.17016,37.07856,65.80224,1
Away,PASS,PASS,1,66742,2669.68,66767,2670.68,A04,A09,37.07856,65.80224,28.608120000000003,71.43264,1
Away,CARRY,CARRY,1,66767,2670.68,66807,2672.28,A09,,28.608120000000003,71.43264,27.32292,70.92936,1
Away,PASS,PASS,1,66807,2672.28,66827,2673.08,A09,A04,27.32292,70.92936,33.24456,68.38704,1
Away,CARRY,CARRY,1,66827,2673.08,66892,2675.68,A04,,33.24456,68.38704,32.80824,67.26671999999999,1
Away,PASS,PASS,1,66892,2675.68,66913,2676.52,A04,A09,32.80824,67.26671999999999,25.20072,71.42544,1
Away,CARRY,CARRY,1,66913,2676.52,66934,2677.36,A09,,25.20072,71.42544,26.269920000000003,71.12808,1
Away,PASS,PASS,1,66934,2677.36,66954,2678.16,A09,A04,26.269920000000003,71.12808,34.183080000000004,69.66288,1
Away,CARRY,CARRY,1,66954,2678.16,66970,2678.8,A04,,34.183080000000004,69.66288,34.9812,69.94512,1
Away,PASS,PASS,1,66970,2678.8,67000,2680.0,A04,A08,34.9812,69.94512,48.8754,62.53848,1
Away,CARRY,CARRY,1,67000,2680.0,67035,2681.4,A08,,48.8754,62.53848,45.99828,64.06056,1
Away,PASS,PASS,1,67035,2681.4,67060,2682.4,A08,A04,45.99828,64.06056,36.12492,71.06328,1
Away,CARRY,CARRY,1,67060,2682.4,67124,2684.96,A04,,36.12492,71.06328,36.462959999999995,71.78976,1
Away,PASS,PASS,1,67124,2684.96,67189,2687.56,A04,A03,36.462959999999995,71.78976,62.79876,61.33032,1
Away,CARRY,CARRY,1,67189,2687.56,67215,2688.6,A03,,62.79876,61.33032,63.09360000000001,59.88384,1
Away,PASS,PASS,1,67215,2688.6,67242,2689.68,A03,A06,63.09360000000001,59.88384,62.1864,44.34551999999999,1
Away,CARRY,CARRY,1,67242,2689.68,67285,2691.4,A06,,62.1864,44.34551999999999,63.928439999999995,40.2732,1
Away,PASS,PASS,1,67285,2691.4,67342,2693.68,A06,A02,63.928439999999995,40.2732,59.55444,13.61232,1
Away,CARRY,CARRY,1,67342,2693.68,67485,2699.4,A02,,59.55444,13.61232,28.62648,7.91568,1
Away,PASS,PASS,1,67485,2699.4,67510,2700.4,A02,A01,28.62648,7.91568,20.70468,0.44424,1
Away,CARRY,CARRY,1,67510,2700.4,67537,2701.48,A01,,20.70468,0.44424,17.521919999999998,0.25056,1
Away,BALL LOST,INTERCEPTION,1,67537,2701.48,67540,2701.6,A01,,17.521919999999998,0.25056,15.120000000000001,0.72,1
Home,RECOVERY,INTERCEPTION,1,67539,2701.56,67539,2701.56,B27,,18.00468,4.6008,,,1
Home,BALL OUT,BALL OUT,1,67539,2701.56,67595,2703.8,B27,,18.00468,4.6008,-1.08,0.0,1
Home,CARRY,CARRY,1,67539,2701.56,67540,2701.6,B27,,18.00468,4.6008,18.00468,4.6008,1
Away,SET PIECE,CORNER KICK,1,68306,2732.24,68306,2732.24,A07,,,,,,1
Away,PASS,PASS,1,68306,2732.24,68338,2733.52,A07,A02,-1.66428,-0.07056,1.7517599999999998,26.88048,1
Away,BALL OUT,BALL OUT,1,68338,2733.52,68348,2733.92,A02,,1.7517599999999998,26.88048,-1.08,26.64,1
Away,CARRY,CARRY,1,68338,2733.52,68339,2733.56,A02,,1.7517599999999998,26.88048,1.7517599999999998,26.88048,1
Home,RECOVERY,RECOVERY,1,69542,2781.68,69542,2781.68,B28,,1.485,32.837759999999996,,,1
Home,BALL LOST,BALL LOST,1,69542,2781.68,69594,2783.76,B28,,1.485,32.837759999999996,47.52,20.160000000000004,1
Home,SET PIECE,KICK OFF,2,70090,2803.6,70090,2803.6,B27,,,,,,2
Home,PASS,PASS,2,70090,2803.6,70110,2804.4,B27,B23,53.888760000000005,35.96544,63.217800000000004,37.610640000000004,2
Home,CARRY,CARRY,2,70110,2804.4,70145,2805.8,B23,,63.217800000000004,37.610640000000004,62.79336000000001,39.50208,2
Home,PASS,PASS,2,70145,2805.8,70171,2806.84,B23,B24,62.79336000000001,39.50208,67.8078,53.25696,2
Home,CARRY,CARRY,2,70171,2806.84,70196,2807.84,B24,,67.8078,53.25696,68.46011999999999,53.20224,2
Home,PASS,PASS,2,70196,2807.84,70266,2810.64,B24,B29,68.46011999999999,53.20224,77.31504,19.3752,2
Home,BALL LOST,BALL LOST,2,70266,2810.64,70307,2812.28,B29,,77.31504,19.3752,46.44,21.599999999999998,2
Home,CARRY,CARRY,2,70266,2810.64,70267,2810.68,B29,,77.31504,19.3752,77.31504,19.3752,2
Away,RECOVERY,RECOVERY,2,70308,2812.32,70308,2812.32,A04,,45.08784,20.44512,,,2
Away,BALL LOST,BALL LOST,2,70308,2812.32,70348,2813.92,A04,,45.08784,20.44512,70.2,24.48,2
Away,CARRY,CARRY,2,70308,2812.32,70309,2812.36,A04,,45.08784,20.44512,45.08784,20.44512,2
Home,RECOVERY,RECOVERY,2,70350,2814.0,70350,2814.0,B29,,68.11668,22.814639999999997,,,2
Home,CARRY,CARRY,2,70350,2814.0,70398,2815.92,B29,,68.11668,22.814639999999997,63.73404000000001,30.198960000000003,2
Home,PASS,PASS,2,70398,2815.92,70468,2818.72,B29,B21,63.73404000000001,30.198960000000003,63.42516,65.60352,2
Home,PASS,PASS,2,70468,2818.72,70491,2819.64,B21,B24,63.42516,65.60352,62.14644,52.109280000000005,2
Home,CARRY,CARRY,2,70468,2818.72,70469,2818.76,B21,,63.42516,65.60352,63.42516,65.60352,2
Home,CARRY,CARRY,2,70491,2819.64,70551,2822.04,B24,,62.14644,52.109280000000005,55.71396000000001,52.61544,2
Home,PASS,PASS,2,70551,2822.04,70591,2823.64,B24,B21,55.71396000000001,52.61544,52.78608,70.88616,2
Home,CARRY,CARRY,2,70591,2823.64,70618,2824.72,B21,,52.78608,70.88616,50.39388,70.51536,2
Home,BALL OUT,BALL OUT,2,70618,2824.72,70662,2826.48,B21,,50.39388,70.51536,25.919999999999998,72.72,2
Away,SET PIECE,THROW IN,2,70909,2836.36,70909,2836.36,A01,,,,,,2
Away,BALL LOST,BALL LOST,2,70909,2836.36,70952,2838.08,A01,,29.246399999999998,72.54576,50.76,66.96000000000001,2
Home,CHALLENGE,CHALLENGE,2,70949,2837.96,70949,2837.96,B20,,53.529120000000006,68.27040000000001,,,2
Away,CHALLENGE,CHALLENGE,2,70952,2838.08,70952,2838.08,A10,,52.26876,69.18048,,,2
Away,SET PIECE,SET PIECE,2,71141,2845.64,71141,2845.64,A05,,,,,,2
Away,PASS,PASS,2,71141,2845.64,71179,2847.16,A05,A08,50.97708,66.02687999999999,57.22595999999999,42.99264,2
Away,CARRY,CARRY,2,71179,2847.16,71204,2848.16,A08,,57.22595999999999,42.99264,57.86208,46.19808,2
Home,CHALLENGE,CHALLENGE,2,71202,2848.08,71202,2848.08,B26,,56.604960000000005,46.20744,,,2
Home,RECOVERY,THEFT,2,71202,2848.08,71202,2848.08,B26,,56.604960000000005,46.20744,,,2
Home,PASS,PASS,2,71202,2848.08,71229,2849.16,B26,B24,56.604960000000005,46.20744,61.1928,53.46863999999999,2
Home,CARRY,CARRY,2,71202,2848.08,71203,2848.12,B26,,56.604960000000005,46.20744,56.604960000000005,46.20744,2
Away,CHALLENGE,CHALLENGE,2,71204,2848.16,71204,2848.16,A08,,57.86208,46.19808,,,2
Away,BALL LOST,THEFT,2,71204,2848.16,71204,2848.16,A08,,57.86208,46.19808,,,2
Home,CARRY,CARRY,2,71229,2849.16,71272,2850.88,B24,,61.1928,53.46863999999999,62.32032,54.740159999999996,2
Home,CHALLENGE,CHALLENGE,2,71246,2849.84,71246,2849.84,B24,,62.42184,53.09424,,,2
Away,CHALLENGE,CHALLENGE,2,71249,2849.96,71249,2849.96,A07,,63.071999999999996,51.95952,,,2
Home,PASS,PASS,2,71272,2850.88,71304,2852.16,B24,B25,62.32032,54.740159999999996,64.92528,61.44768,2
Home,CARRY,CARRY,2,71304,2852.16,71345,2853.8,B25,,64.92528,61.44768,65.35836,62.70768,2
Home,PASS,PASS,2,71345,2853.8,71383,2855.32,B25,B20,65.35836,62.70768,81.53352000000001,58.6656,2
Home,CARRY,CARRY,2,71383,2855.32,71414,2856.56,B20,,81.53352000000001,58.6656,81.75816,63.94968,2
Home,BALL LOST,INTERCEPTION,2,71414,2856.56,71507,2860.28,B20,,81.75816,63.94968,34.56,65.52,2
Away,RECOVERY,INTERCEPTION,2,71508,2860.32,71508,2860.32,A02,,33.866640000000004,63.336960000000005,,,2
Away,PASS,HEAD,2,71508,2860.32,71537,2861.48,A02,A01,33.866640000000004,63.336960000000005,38.96424,70.3188,2
Away,CARRY,CARRY,2,71508,2860.32,71509,2860.36,A02,,33.866640000000004,63.336960000000005,33.866640000000004,63.336960000000005,2
Away,PASS,HEAD,2,71537,2861.48,71567,2862.68,A01,A06,38.96424,70.3188,37.63368,60.59376,2
Away,CARRY,CARRY,2,71537,2861.48,71538,2861.52,A01,,38.96424,70.3188,38.96424,70.3188,2
Away,PASS,PASS,2,71567,2862.68,71590,2863.6,A06,A01,37.63368,60.59376,32.94,69.86088,2
Away,CARRY,CARRY,2,71567,2862.68,71568,2862.72,A06,,37.63368,60.59376,37.63368,60.59376,2
Away,CARRY,CARRY,2,71590,2863.6,71621,2864.84,A01,,32.94,69.86088,31.854599999999998,70.02720000000001,2
Away,PASS,PASS,2,71621,2864.84,71643,2865.72,A01,A05,31.854599999999998,70.02720000000001,44.12556,71.44992,2
Away,BALL LOST,INTERCEPTION,2,71643,2865.72,71673,2866.92,A05,,44.12556,71.44992,47.52,66.24000000000001,2
Away,CARRY,CARRY,2,71643,2865.72,71644,2865.76,A05,,44.12556,71.44992,44.12556,71.44992,2
Home,RECOVERY,INTERCEPTION,2,71672,2866.88,71672,2866.88,B23,,49.2264,64.24704,,,2
Home,CARRY,CARRY,2,71672,2866.88,71762,2870.48,B23,,49.2264,64.24704,55.557359999999996,67.52952,2
Home,PASS,PASS,2,71762,2870.48,71800,2872.0,B23,B29,55.557359999999996,67.52952,73.88388,50.01696,2
Home,CARRY,CARRY,2,71800,2872.0,71846,2873.84,B29,,73.88388,50.01696,77.03532,55.64448,2
Home,PASS,PASS,2,71846,2873.84,71873,2874.92,B29,B20,77.03532,55.64448,70.77888,70.30224,2
Home,BALL OUT,BALL OUT,2,71873,2874.92,71897,2875.88,B20,,70.77888,70.30224,71.28,72.72,2
Home,CARRY,CARRY,2,71873,2874.92,71874,2874.96,B20,,70.77888,70.30224,70.77888,70.30224,2
Away,SET PIECE,THROW IN,2,71994,2879.76,71994,2879.76,A10,,,,,,2
Away,PASS,PASS,2,71994,2879.76,72046,2881.84,A10,A05,69.02928,72.63,89.19936,68.94504,2
Away,CHALLENGE,CHALLENGE,2,72046,2881.84,72046,2881.84,A05,,89.19936,68.94504,,,2
Away,BALL OUT,BALL OUT,2,72046,2881.84,72132,2885.28,A05,,89.19936,68.94504,109.08,58.32000000000001,2
Away,CARRY,CARRY,2,72046,2881.84,72047,2881.88,A05,,89.19936,68.94504,89.19936,68.94504,2
Home,CHALLENGE,CHALLENGE,2,72047,2881.88,72047,2881.88,B20,,89.57088,68.3244,,,2
Home,RECOVERY,RECOVERY,2,72522,2900.88,72522,2900.88,B28,,102.57948,39.264480000000006,,,2
Home,BALL LOST,GOAL KICK,2,72522,2900.88,72600,2904.0,B28,,102.57948,39.264480000000006,49.68,51.12,2
Away,RECOVERY,RECOVERY,2,72599,2903.96,72599,2903.96,A02,,50.20596,51.00336,,,2
Away,PASS,PASS,2,72599,2903.96,72628,2905.12,A02,A08,50.20596,51.00336,60.29208,49.88664,2
Away,CARRY,CARRY,2,72599,2903.96,72600,2904.0,A02,,50.20596,51.00336,50.20596,51.00336,2
Away,PASS,PASS,2,72628,2905.12,72665,2906.6,A08,A06,60.29208,49.88664,49.545,45.362159999999996,2
Away,CARRY,CARRY,2,72628,2905.12,72629,2905.16,A08,,60.29208,49.88664,60.29208,49.88664,2
Away,CARRY,CARRY,2,72665,2906.6,72693,2907.72,A06,,49.545,45.362159999999996,49.56444,41.7636,2
Away,PASS,PASS,2,72693,2907.72,72743,2909.72,A06,A04,49.56444,41.7636,56.18807999999999,11.4084,2
Away,CARRY,CARRY,2,72743,2909.72,72764,2910.56,A04,,56.18807999999999,11.4084,56.718360000000004,10.333440000000001,2
Away,BALL LOST,INTERCEPTION,2,72764,2910.56,72768,2910.72,A04,,56.718360000000004,10.333440000000001,56.160000000000004,10.799999999999999,2
Home,RECOVERY,INTERCEPTION,2,72765,2910.6,72765,2910.6,B22,,58.4442,12.0528,,,2
Home,PASS,PASS,2,72765,2910.6,72799,2911.96,B22,B27,58.4442,12.0528,52.65972,16.89264,2
Home,CARRY,CARRY,2,72765,2910.6,72766,2910.64,B22,,58.4442,12.0528,58.4442,12.0528,2
Home,PASS,PASS,2,72799,2911.96,72822,2912.88,B27,B22,52.65972,16.89264,58.264920000000004,12.945599999999999,2
Home,CARRY,CARRY,2,72799,2911.96,72800,2912.0,B27,,52.65972,16.89264,52.65972,16.89264,2
Home,PASS,PASS,2,72822,2912.88,72869,2914.76,B22,B23,58.264920000000004,12.945599999999999,62.13348,22.8888,2
Home,CARRY,CARRY,2,72822,2912.88,72823,2912.92,B22,,58.264920000000004,12.945599999999999,58.264920000000004,12.945599999999999,2
Home,PASS,PASS,2,72869,2914.76,72895,2915.8,B23,B25,62.13348,22.8888,52.74396,39.09312,2
Home,CARRY,CARRY,2,72869,2914.76,72870,2914.8,B23,,62.13348,22.8888,62.13348,22.8888,2
Home,CARRY,CARRY,2,72895,2915.8,72917,2916.68,B25,,52.74396,39.09312,51.02028,38.501999999999995,2
Home,PASS,PASS,2,72917,2916.68,72955,2918.2,B25,B27,51.02028,38.501999999999995,34.317,19.87056,2
Home,BALL LOST,BALL LOST,2,72955,2918.2,72968,2918.72,B27,,34.317,19.87056,28.080000000000002,25.919999999999998,2
Home,CARRY,CARRY,2,72955,2918.2,72956,2918.24,B27,,34.317,19.87056,34.317,19.87056,2
Away,RECOVERY,RECOVERY,2,72964,2918.56,72964,2918.56,A12,,31.624560000000002,24.33024,,,2
Away,PASS,PASS,2,72964,2918.56,73014,2920.56,A12,A04,31.624560000000002,24.33024,29.226960000000002,27.738,2
Away,CARRY,CARRY,2,72964,2918.56,72965,2918.6,A12,,31.624560000000002,24.33024,31.624560000000002,24.33024,2
Away,CARRY,CARRY,2,73014,2920.56,73035,2921.4,A04,,29.226960000000002,27.738,28.73448,29.871360000000003,2
Away,PASS,PASS,2,73035,2921.4,73082,2923.28,A04,A01,28.73448,29.871360000000003,30.23028,52.82496,2
Away,CARRY,CARRY,2,73082,2923.28,73190,2927.6,A01,,30.23028,52.82496,49.26636,63.32328,2
Away,PASS,PASS,2,73190,2927.6,73208,2928.32,A01,A08,49.26636,63.32328,45.39564,56.730239999999995,2
Away,CARRY,CARRY,2,73208,2928.32,73229,2929.16,A08,,45.39564,56.730239999999995,46.49508,57.456,2
Away,PASS,PASS,2,73229,2929.16,73249,2929.96,A08,A06,46.49508,57.456,47.04804,45.257039999999996,2
Away,CARRY,CARRY,2,73249,2929.96,73299,2931.96,A06,,47.04804,45.257039999999996,46.97136,44.29728,2
Away,PASS,PASS,2,73299,2931.96,73321,2932.84,A06,A07,46.97136,44.29728,61.98876,47.771280000000004,2
Away,CARRY,CARRY,2,73321,2932.84,73348,2933.92,A07,,61.98876,47.771280000000004,62.81064,45.88848,2
Away,BALL LOST,BALL LOST,2,73348,2933.92,73408,2936.32,A07,,62.81064,45.88848,86.4,50.4,2
Home,RECOVERY,RECOVERY,2,73408,2936.32,73408,2936.32,B20,,84.92147999999999,52.4844,,,2
Home,CARRY,CARRY,2,73408,2936.32,73446,2937.84,B20,,84.92147999999999,52.4844,88.64099999999999,61.52688,2
Home,BALL LOST,BALL LOST,2,73446,2937.84,73501,2940.04,B20,,88.64099999999999,61.52688,52.92,61.92,2
Away,RECOVERY,RECOVERY,2,73498,2939.92,73498,2939.92,A01,,53.8326,59.88384,,,2
Away,PASS,HEAD,2,73498,2939.92,73529,2941.16,A01,A06,53.8326,59.88384,59.2542,52.639920000000004,2
Away,CARRY,CARRY,2,73498,2939.92,73499,2939.96,A01,,53.8326,59.88384,53.8326,59.88384,2
Away,CARRY,CARRY,2,73529,2941.16,73555,2942.2,A06,,59.2542,52.639920000000004,57.30479999999999,49.5648,2
Away,PASS,PASS,2,73555,2942.2,73584,2943.36,A06,A12,57.30479999999999,49.5648,43.157880000000006,42.6708,2
Away,CARRY,CARRY,2,73584,2943.36,73605,2944.2,A12,,43.157880000000006,42.6708,42.08112,43.142399999999995,2
Away,PASS,PASS,2,73605,2944.2,73620,2944.8,A12,A02,42.08112,43.142399999999995,41.364000000000004,49.40712,2
Away,CARRY,CARRY,2,73620,2944.8,73662,2946.48,A02,,41.364000000000004,49.40712,41.95044,47.89224,2
Away,PASS,PASS,2,73662,2946.48,73687,2947.48,A02,A08,41.95044,47.89224,54.0216,54.24048,2
Away,PASS,PASS,2,73687,2947.48,73741,2949.64,A08,A01,54.0216,54.24048,55.85652,68.90328,2
Away,CARRY,CARRY,2,73687,2947.48,73688,2947.52,A08,,54.0216,54.24048,54.0216,54.24048,2
Away,PASS,PASS,2,73741,2949.64,73764,2950.56,A01,A07,55.85652,68.90328,69.41051999999999,59.91768,2
Away,CARRY,CARRY,2,73741,2949.64,73742,2949.68,A01,,55.85652,68.90328,55.85652,68.90328,2
Away,CARRY,CARRY,2,73764,2950.56,73782,2951.28,A07,,69.41051999999999,59.91768,69.77232,61.56432,2
Away,PASS,PASS,2,73782,2951.28,73814,2952.56,A07,A05,69.77232,61.56432,72.80928,71.11008,2
Away,CARRY,CARRY,2,73814,2952.56,73833,2953.32,A05,,72.80928,71.11008,72.89892,70.8624,2
Away,PASS,PASS,2,73833,2953.32,73851,2954.04,A05,A07,72.89892,70.8624,73.56960000000001,62.9208,2
Away,CARRY,CARRY,2,73851,2954.04,73884,2955.36,A07,,73.56960000000001,62.9208,75.04704000000001,65.32128,2
Home,CHALLENGE,CHALLENGE,2,73881,2955.24,73881,2955.24,B23,,75.42071999999999,64.24416,,,2
Away,CHALLENGE,CHALLENGE,2,73884,2955.36,73884,2955.36,A07,,75.04704000000001,65.32128,,,2
Away,FAULT RECEIVED,FAULT RECEIVED,2,73884,2955.36,73884,2955.36,A07,,75.04704000000001,65.32128,,,2
Away,SET PIECE,SET PIECE,2,74159,2966.36,74159,2966.36,A07,,,,,,2
